# done: z --> m, and m in the n slot

# done: U --> (U << 24) | ((log2(N) - 3) << 20)  // variants: s8/s16/s32/u8/u16/u32
# done: u --> ((log2(N) - 3) << 20)              // variants: 8/16/32
# done: i --> ((log2(N) - 3) << 18)              // variants: 8/16/32
# done: I --> ((log2(N) - 3) << 6)               // variants: 8/16/32
# done: O --> ((log2(N) - 3) << 10)              // variants: 8/16/32

# j = Dm[x] 16 --> ((m & 0x7) | ((x & 0x3) << 3)) --> Dm
# J = Dm[x] 32 --> ((m & 0xF) | ((x & 0x1) << 4)) --> Dm

# x = L:imm6 8/16/32/64, (imm)
# y = L:imm6 8/16/32/64, (N-imm)

vsubhn.i16_3,1111 0010 1000 0000 0000 0110 0000 0000,GdQnm
vsubhn.i32_3,1111 0010 1001 0000 0000 0110 0000 0000,GdQnm
vsubhn.i64_3,1111 0010 1010 0000 0000 0110 0000 0000,GdQnm

vqdmlal.s16_3,1111 0010 1001 0000 0000 1001 0000 0000,QdGnm
vqdmlal.s32_3,1111 0010 1010 0000 0000 1001 0000 0000,QdGnm
vqdmlal.s16_3,1111 0010 1001 0000 0000 0011 0000 0000,QdGnk
vqdmlal.s32_3,1111 0010 1010 0000 0000 0011 0000 0000,QdGnl
vqdmlsl.s16_3,1111 0010 1001 0000 0000 1011 0000 0000,QdGnm
vqdmlsl.s32_3,1111 0010 1010 0000 0000 1011 0000 0000,QdGnm
vqdmlsl.s16_3,1111 0010 1001 0000 0000 0111 0100 0000,QdGnk
vqdmlsl.s32_3,1111 0010 1010 0000 0000 0111 0100 0000,QdGnl

vshr.s_3,1111 0010 1000 0000 0000 0000 0101 0000,Qdmy
vshr.s_3,1111 0010 1000 0000 0000 0000 0001 0000,Gdmy
vshr.u_3,1111 0011 1000 0000 0000 0000 0101 0000,Qdmy
vshr.u_3,1111 0011 1000 0000 0000 0000 0001 0000,Gdmy
vsra.s_3,1111 0010 1000 0000 0000 0001 0101 0000,Qdmy
vsra.s_3,1111 0010 1000 0000 0000 0001 0001 0000,Gdmy
vsra.u_3,1111 0011 1000 0000 0000 0001 0101 0000,Qdmy
vsra.u_3,1111 0011 1000 0000 0000 0001 0001 0000,Gdmy
vrshr.s_3,1111 0010 1000 0000 0000 0010 0101 0000,Qdmy
vrshr.s_3,1111 0010 1000 0000 0000 0010 0001 0000,Gdmy
vrshr.u_3,1111 0011 1000 0000 0000 0010 0101 0000,Qdmy
vrshr.u_3,1111 0011 1000 0000 0000 0010 0001 0000,Gdmy
vrsra.s_3,1111 0010 1000 0000 0000 0011 0101 0000,Qdmy
vrsra.s_3,1111 0010 1000 0000 0000 0011 0001 0000,Gdmy
vrsra.u_3,1111 0011 1000 0000 0000 0011 0101 0000,Qdmy
vrsra.u_3,1111 0011 1000 0000 0000 0011 0001 0000,Gdmy
vsri._3,1111 0011 1000 0000 0000 0100 0101 0000,Qdmy
vsri._3,1111 0011 1000 0000 0000 0100 0001 0000,Gdmy
vshl.i_3,1111 0010 1000 0000 0000 0101 0101 0000,Qdmx
vshl.i_3,1111 0010 1000 0000 0000 0101 0001 0000,Gdmx
vsli._3,1111 0011 1000 0000 0000 0101 0101 0000,Qdmx
vsli._3,1111 0011 1000 0000 0000 0101 0001 0000,Gdmx
vqshl.s_3,1111 0010 1000 0000 0000 0111 0101 0000,Qdmx
vqshl.s_3,1111 0010 1000 0000 0000 0111 0001 0000,Gdmx
vqshl.u_3,1111 0011 1000 0000 0000 0111 0101 0000,Qdmx
vqshl.u_3,1111 0011 1000 0000 0000 0111 0001 0000,Gdmx
vqshlu.s_3,1111 0011 1000 0000 0000 0110 0101 0000,Qdmx
vqshlu.s_3,1111 0011 1000 0000 0000 0110 0001 0000,Gdmx
vshrn.i_3,1111 0010 1000 0000 0000 1000 0001 0000,GdQmy
vrshrn.i_3,1111 0010 1000 0000 0000 1000 0101 0000,GdQm?    -- y but different
vqshrn.s_3,1111 0010 1000 0000 0000 1001 0001 0000,GdQm?    -- y but different
vqshrn.u_3,1111 0011 1000 0000 0000 1000 0001 0000,GdQm?    -- y but different
vqshrun.s_3,1111 0011 1000 0000 0000 1001 0001 0000,GdQm?   -- y but different
vqrshrn.s_3,1111 0010 1000 0000 0000 1001 0101 0000,GdQm?   -- y but different
vqrshrn.u_3,1111 0011 1000 0000 0000 1001 0101 0000,GdQm?   -- y but different
vqrshrun.s_3,1111 0011 1000 0000 0000 1000 0101 0000,GdQm?  -- y but different
vshll.s_3,1111 0010 1000 0000 0000 1010 0001 0000,QdGmx     -- imm < size
vshll.u_3,1111 0011 1000 0000 0000 1010 0001 0000,QdGmx     -- imm < size
vshll.i_3,1111 0011 1011 0010 0000 0011 0000 0000,QdGm???   -- imm == size
vmovl.s8_2,1111 0010 1000 1000 0000 1010 0001 0000,QdGm
vmovl.s16_2,1111 0010 1001 0000 0000 1010 0001 0000,QdGm
vmovl.s32_2,1111 0010 1010 0000 0000 1010 0001 0000,QdGm
vmovl.u8_2,1111 0011 1000 1000 0000 1010 0001 0000,QdGm
vmovl.u16_2,1111 0011 1001 0000 0000 1010 0001 0000,QdGm
vmovl.u32_2,1111 0011 1010 0000 0000 1010 0001 0000,QdGm
vcvt.s32.f32_3,1111 0010 1000 0000 0000 1111 0101 0000,Qdm? -- (64-imm6) at 16
vcvt.s32.f32_3,1111 0010 1000 0000 0000 1111 0001 0000,Gdm? -- (64-imm6) at 16
vcvt.u32.f32_3,1111 0011 1000 0000 0000 1111 0101 0000,Qdm? -- (64-imm6) at 16
vcvt.u32.f32_3,1111 0011 1000 0000 0000 1111 0001 0000,Gdm? -- (64-imm6) at 16
vcvt.f32.s32_3,1111 0010 1000 0000 0000 1110 0101 0000,Qdm? -- (64-imm6) at 16
vcvt.f32.s32_3,1111 0010 1000 0000 0000 1110 0001 0000,Gdm? -- (64-imm6) at 16
vcvt.f32.u32_3,1111 0011 1000 0000 0000 1110 0101 0000,Qdm? -- (64-imm6) at 16
vcvt.f32.u32_3,1111 0011 1000 0000 0000 1110 0001 0000,Gdm? -- (64-imm6) at 16

vrev16._2,1111 0011 1011 0000 0000 0001 0100 0000,Qdmi
vrev16._2,1111 0011 1011 0000 0000 0001 0000 0000,Gdmi
vrev32._2,1111 0011 1011 0000 0000 0000 1100 0000,Qdmi
vrev32._2,1111 0011 1011 0000 0000 0000 1000 0000,Gdmi
vrev64._2,1111 0011 1011 0000 0000 0000 0100 0000,Qdmi
vrev64._2,1111 0011 1011 0000 0000 0000 0000 0000,Gdmi

vpaddl.s_2,1111 0011 1011 0000 0000 0010 0100 0000,Qdmi
vpaddl.s_2,1111 0011 1011 0000 0000 0010 0000 0000,Gdmi
vpaddl.u_2,1111 0011 1011 0000 0000 0010 1100 0000,Qdmi
vpaddl.u_2,1111 0011 1011 0000 0000 0010 1000 0000,Gdmi

vcls.s_2,1111 0011 1011 0000 0000 0100 0100 0000,Qdmi
vcls.s_2,1111 0011 1011 0000 0000 0100 0000 0000,Gdmi
vclz.i_2,1111 0011 1011 0000 0000 0100 1100 0000,Qdmi
vclz.i_2,1111 0011 1011 0000 0000 0100 0100 0000,Gdmi
vcnt.8_2,1111 0011 1011 0000 0000 0101 0100 0000,Qdm
vcnt.8_2,1111 0011 1011 0000 0000 0101 0000 0000,Gdm
vmvn_2,1111 0011 1011 0000 0000 0101 1100 0000,Qdm
vmvn_2,1111 0011 1011 0000 0000 0101 1000 0000,Gdm
vpadal.s_2,1111 0011 1011 0000 0000 0110 0100 0000,Qdmi
vpadal.s_2,1111 0011 1011 0000 0000 0110 0000 0000,Gdmi
vpadal.u_2,1111 0011 1011 0000 0000 0110 1100 0000,Qdmi
vpadal.u_2,1111 0011 1011 0000 0000 0110 1000 0000,Gdmi
vqabs.s_2,1111 0011 1011 0000 0000 0111 0100 0000,Qdmi
vqabs.s_2,1111 0011 1011 0000 0000 0111 0000 0000,Gdmi
vqneg.s_2,1111 0011 1011 0000 0000 0111 1100 0000,Qdmi
vqneg.s_2,1111 0011 1011 0000 0000 0111 1000 0000,Gdmi
vcgt.s_2,1111 0011 1011 0001 0000 0000 0100 0000,Qdmi
vcgt.s_2,1111 0011 1011 0001 0000 0000 0000 0000,Gdmi
vcgt.f32_2,1111 0011 1011 1001 0000 0100 0100 0000,Qdm
vcgt.f32_2,1111 0011 1011 1001 0000 0100 0000 0000,Gdm
vcge.s_2,1111 0011 1011 0001 0000 0000 1100 0000,Qdmi
vcge.s_2,1111 0011 1011 0001 0000 0000 1000 0000,Gdmi
vcge.f32_2,1111 0011 1011 1001 0000 0100 1100 0000,Qdm
vcge.f32_2,1111 0011 1011 1001 0000 0100 1000 0000,Gdm
vceq.s_2,1111 0011 1011 0001 0000 0001 0100 0000,Qdmi
vceq.s_2,1111 0011 1011 0001 0000 0001 0000 0000,Gdmi
vceq.f32_2,1111 0011 1011 1001 0000 0101 0100 0000,Qdm
vceq.f32_2,1111 0011 1011 1001 0000 0101 0000 0000,Gdm
vcle.s_2,1111 0011 1011 0001 0000 0001 1100 0000,Qdmi
vcle.s_2,1111 0011 1011 0001 0000 0001 1000 0000,Gdmi
vcle.f32_2,1111 0011 1011 1001 0000 0101 1100 0000,Qdm
vcle.f32_2,1111 0011 1011 1001 0000 0101 1000 0000,Gdm
vclt.s_2,1111 0011 1011 0001 0000 0010 0100 0000,Qdmi
vclt.s_2,1111 0011 1011 0001 0000 0010 0000 0000,Gdmi
vclt.f32_2,1111 0011 1011 1001 0000 0110 0100 0000,Qdm
vclt.f32_2,1111 0011 1011 1001 0000 0110 0000 0000,Gdm

vabs.s_2,1111 0011 1011 0001 0000 0011 0100 0000,Qdmi
vabs.s_2,1111 0011 1011 0001 0000 0011 0000 0000,Gdmi
vabs.f32_2,1111 0011 1011 1001 0000 0111 0100 0000,Qdm
vabs.f32_2,1111 0011 1011 1001 0000 0111 0000 0000,Gdm
vneg.s_2,1111 0011 1011 0001 0000 0011 1100 0000,Qdmi
vneg.s_2,1111 0011 1011 0001 0000 0011 1000 0000,Gdmi
vneg.f32_2,1111 0011 1011 1001 0000 0111 1100 0000,Qdm
vneg.f32_2,1111 0011 1011 1001 0000 0111 1000 0000,Gdm
vswp_2,1111 0011 1011 0010 0000 0000 0100 0000,Qdm
vswp_2,1111 0011 1011 0010 0000 0000 0000 0000,Gdm
vtrn._2,1111 0011 1011 0010 0000 0000 1100 0000,Qdmi
vtrn._2,1111 0011 1011 0010 0000 0000 1000 0000,Gdmi
vuzp._2,1111 0011 1011 0010 0000 0001 0100 0000,Qdmi
vuzp._2,1111 0011 1011 0010 0000 0001 0000 0000,Gdmi
vzip._2,1111 0011 1011 0010 0000 0001 1100 0000,Qdmi
vzip._2,1111 0011 1011 0010 0000 0001 1000 0000,Gdmi

vmovn.i16_2,1111 0011 1011 0010 0000 0010 0000 0000,GdQm
vmovn.i32_2,1111 0011 1011 0110 0000 0010 0000 0000,GdQm
vmovn.i64_2,1111 0011 1011 1010 0000 0010 0000 0000,GdQm
vqmovn.s_2,1111 0011 1011 0010 0000 0010 1000 0000,GdQm?  -- p but different
vqmovn.u_2,1111 0011 1011 0010 0000 0010 1100 0000,GdQm?  -- p but different
vqmovun.s_2,1111 0011 1011 0010 0000 0010 0100 0000,GdQm? -- p but different
vcvt.f32.f16_2,1111 0011 1011 0110 0000 0111 0000 0000,QdGm
vcvt.f16.f32_2,1111 0011 1011 0110 0000 0110 0000 0000,GdQm
vrecpe.u32_2,1111 0011 1011 1011 0000 0100 0100 0000,Qdm
vrecpe.u32_2,1111 0011 1011 1011 0000 0100 0000 0000,Gdm
vrecpe.f32_2,1111 0011 1011 1011 0000 0101 0100 0000,Qdm
vrecpe.f32_2,1111 0011 1011 1011 0000 0101 0000 0000,Gdm
vsqrte.u32_2,1111 0011 1011 1011 0000 0100 1100 0000,Qdm
vsqrte.u32_2,1111 0011 1011 1011 0000 0100 1000 0000,Gdm
vsqrte.f32_2,1111 0011 1011 1011 0000 0101 1100 0000,Qdm
vsqrte.f32_2,1111 0011 1011 1011 0000 0101 1000 0000,Gdm
vcvt.s32.f32_2,1111 0011 1011 1011 0000 0111 0100 0000,Qdm
vcvt.s32.f32_2,1111 0011 1011 1011 0000 0111 0000 0000,Gdm
vcvt.u32.f32_2,1111 0011 1011 1011 0000 0111 1100 0000,Qdm
vcvt.u32.f32_2,1111 0011 1011 1011 0000 0111 1000 0000,Gdm
vcvt.f32.s32_2,1111 0011 1011 1011 0000 0110 0100 0000,Qdm
vcvt.f32.s32_2,1111 0011 1011 1011 0000 0110 0000 0000,Gdm
vcvt.f32.u32_2,1111 0011 1011 1011 0000 0110 1100 0000,Qdm
vcvt.f32.u32_2,1111 0011 1011 1011 0000 0110 1000 0000,Gdm

# TODO: reg + modified immediate... :|
# VMOV: op = 0, cmode = 0xx0 || op = 0, cmode = 10x0 || op = 0, cmode = 11xx || op = 1, cmode = 1110
# VORR: op = 0, cmode = 0xx1 || op = 0, cmode = 10x1
# VMVN: op = 1, cmode = 0xx0 || op = 1, cmode = 10x0 || op = 1, cmode = 110x
