# existing: D = Rd (8+4), N = Rn (16+4), M = Rm (0+4)
# existing: R = reglist[16], o = Rn + writeback, L = load
# existing: s flag (20+1)

# done: T = Rt (12+4), p = shift (type 4+2, imm 6+2, 12+3), Z = Rm + Rm->Rn

# need altering: I = imm12 (0+8, 12+3, 26+1)
# need altering: B = label (imm12) 

# new (easy): z = imm5 (0+5), v = imm2 (4+2), w = imm8 (0+8)
# new (mid) : x = imm5 (6+2, 12+3), y = imm16 (0+8, 12+3, 26+1, 16+4)
# new (hard): W = imm(B), V = imm(Bcond), J = label + (21=1,23=1 if negative)
# THUMB new: K = timm8 (16+8), k = tRn (16+3), C = tlabel imm6 ('0', 19+5, 25+1)

# nop16 = 1011 1111 0000 0000
# nop32 = 1111 0011 1010 1111 1000 0000 0000 0000


ldrbt_3,1111 1000 0001 0000 0000 1110 0000 0000,TL

ldrd_2,1110 1000 0101 0000 0000 0000 0000 0000,DT
ldrd_3,1110 1000 0101 0000 0000 0000 0000 0000,DTL
ldrd_4,1110 1000 0101 0000 0000 0000 0000 0000,DTL

# ldrex
# ldrexb
# ldrexh

ldrh_2,1111 1000 0011 0000 0000 0000 0000 0000,TL
ldrh_3,1111 1000 0011 0000 0000 0000 0000 0000,TL

ldrht_3,1111 1000 0011 0000 0000 1110 0000 0000,TL

ldrsb_2,1111 1001 0001 0000 0000 0000 0000 0000,TL
ldrsb_3,1111 1001 0001 0000 0000 0000 0000 0000,TL

ldrsbt_3,1111 1001 0001 0000 0000 1110 0000 0000,TL

ldrsh_2,1111 1001 0011 0000 0000 0000 0000 0000,TL
ldrsh_3,1111 1001 0011 0000 0000 0000 0000 0000,TL

ldrsht_3,1111 1001 0011 0000 0000 1110 0000 0000,TL

ldrt_3,1111 1000 0101 0000 0000 1110 0000 0000,TL

lsl_3,1110 1010 0100 1111 0000 0000 0000 0000,DMxs
lsl_3,1111 1010 0000 1111 1111 0000 0000 0000,DNMs

lsr_3,1110 1010 0100 1111 0000 0000 0001 0000,DMxs
lsr_3,1111 1010 0010 1111 1111 0000 0000 0000,DNMs

# mcr
# mcr2
# mcrr
# mcrr2

mla_4,1111 1011 0000 0000 0000 0000 0000 0000,DNMT
mls_4,1111 1011 0000 0000 0000 0000 0001 0000,DNMT

mov_2,1111 0000 0100 1111 0000 0000 0000 0000,DIs
movw_2,1111 0010 0100 0000 0000 0000 0000 0000,Dy
mov_2,1110 1010 0100 1111 0000 0000 0000 0000,DMs

movt_2,1111 0010 1100 0000 0000 0000 0000 0000,Dy

# mrc
# mrc2
# mrrc
# mrrc2

# mrs
# msr

mul_3,1111 1011 0000 0000 1111 0000 0000 0000,DNM

mvn_2,1111 0000 0110 1111 0000 0000 0000 0000,DIs
mvn_2,1110 1010 0110 1111 0000 0000 0000 0000,DMps

neg_2,1111 0001 1101 0000 0000 0000 0000 0000,DN    -- alias for RSBS Rd, Rn, #0

nop_0,1011 1111 0000 0000 1011 1111 0000 0000,
nop_0,1111 0011 1010 1111 1000 0000 0000 0000,

orn_3,1111 0000 0110 0000 0000 0000 0000 0000,DNIs
orn_3,1110 1010 0110 0000 0000 0000 0000 0000,DNMs
orn_4,1110 1010 0110 0000 0000 0000 0000 0000,DNMps

orr_3,1111 0000 0100 0000 0000 0000 0000 0000,DNIs
orr_3,1110 1010 0100 0000 0000 0000 0000 0000,DNMs
orr_4,1110 1010 0100 0000 0000 0000 0000 0000,DNMps

pkhbt_3,1110 1010 1100 0000 0000 0000 0000 0000,DNM   -- v7E-M
pkhbt_4,1110 1010 1100 0000 0000 0000 0000 0000,DNMx  -- v7E-M
pkhtb_3,1110 1010 1100 0000 0000 0000 0010 0000,DNM   -- v7E-M
pkhtb_4,1110 1010 1100 0000 0000 0000 0010 0000,DNMx  -- v7E-M

# pld
# pli

pop_1,1110 1000 1011 1101 0000 0000 0000 0000,R
pop_1,1111 1000 0101 1101 0000 1011 0000 0100,T

push_1,1110 1001 0010 1101 0000 0000 0000 0000,R
push_1,1111 1000 0100 1101 0000 1101 0000 0000,T

qadd_3,1111 1010 1000 0000 1111 0000 1000 0000,DMN    -- v7E-M
qadd16_3,1111 1010 1001 0000 1111 0000 0001 0000,DNM  -- v7E-M
qadd8_3,1111 1010 1000 0000 1111 0000 0001 0000,DNM   -- v7E-M
qasx_3,1111 1010 1010 0000 1111 0000 0001 0000,DNM    -- v7E-M
qdadd_3,1111 1010 1000 0000 1111 0000 1001 0000,DMN   -- v7E-M
qdsub_3,1111 1010 1000 0000 1111 0000 1011 0000,DMN   -- v7E-M
qsax_3,1111 1010 1110 0000 1111 0000 0001 0000,DNM    -- v7E-M
qsub_3,1111 1010 1000 0000 1111 0000 1010 0000,DMN    -- v7E-M
qsub16_3,1111 1010 1101 0000 1111 0000 0001 0000,DNM  -- v7E-M
qsub8_3,1111 1010 1100 0000 1111 0000 0001 0000,DNM   -- v7E-M

rbit_2,1111 1010 1001 0000 1111 0000 1010 0000,DM
rev_2,1111 1010 1001 0000 1111 0000 1000 0000,DM
rev16_2,1111 1010 1001 0000 1111 0000 1001 0000,DM
revsh_2,1111 1010 1001 0000 1111 0000 1011 0000,DM

ror_3,1110 1010 0100 1111 0000 0000 0011 0000,DMxs
ror_3,1111 1010 0110 0000 1111 0000 0000 0000,DNMs
rrx_2,1110 1010 0100 1111 0000 0000 0011 0000,DMs

rsb_3,1111 0001 1100 0000 0000 0000 0000 0000,DNIs
rsb_3,1110 1011 1100 0000 0000 0000 0000 0000,DNMs
rsb_4,1110 1011 1100 0000 0000 0000 0000 0000,DNMps

sadd16_3,1111 1010 1001 0000 1111 0000 0000 0000,DNM  -- v7E-M
sadd8_3,1111 1010 1000 0000 1111 0000 0000 0000,DNM   -- v7E-M
sasx_3,1111 1010 1010 0000 1111 0000 0000 0000,DNM    -- v7E-M

sbc_3,1111 0001 0110 0000 0000 0000 0000 0000,DNIs
sbc_3,1110 1011 0110 0000 0000 0000 0000 0000,DNMs
sbc_4,1110 1011 0110 0000 0000 0000 0000 0000,DNMps

sbfx_4,1111 0011 0100 0000 0000 0000 0000 0000,DNxz

sdiv_3,1111 1011 1001 0000 1111 0000 1111 0000,DNM

sel_3,1111 1010 1010 0000 1111 0000 1000 0000,DNM     -- v7E-M
# sev
shadd16_3,1111 1010 1001 0000 1111 0000 0010 0000,DNM -- v7E-M
shadd8_3,1111 1010 1000 0000 1111 0000 0010 0000,DNM  -- v7E-M
shsax_3,1111 1010 1110 0000 1111 0000 0010 0000,DNM   -- v7E-M
shsub16_3,1111 1010 1101 0000 1111 0000 0010 0000,DNM -- v7E-M
shsub8_3,1111 1010 1100 0000 1111 0000 0010 0000,DNM  -- v7E-M

smlabb_4,1111 1011 0001 0000 0000 0000 0000 0000,DNMT -- v7E-M
smlabt_4,1111 1011 0001 0000 0000 0000 0001 0000,DNMT -- v7E-M
smlatb_4,1111 1011 0001 0000 0000 0000 0010 0000,DNMT -- v7E-M
smlatt_4,1111 1011 0001 0000 0000 0000 0011 0000,DNMT -- v7E-M

smlad_4,1111 1011 0010 0000 0000 0000 0000 0000,DNMT  -- v7E-M
smladx_4,1111 1011 0010 0000 0000 0000 0001 0000,DNMT -- v7E-M

smlal_4,1111 1011 1100 0000 0000 0000 0000 0000,TDNM
smlalbb_4,1111 1011 1100 0000 0000 0000 1000 0000,TDNM  -- v7E-M
smlalbt_4,1111 1011 1100 0000 0000 0000 1001 0000,TDNM  -- v7E-M
smlaltb_4,1111 1011 1100 0000 0000 0000 1010 0000,TDNM  -- v7E-M
smlaltt_4,1111 1011 1100 0000 0000 0000 1011 0000,TDNM  -- v7E-M

smlald_4,1111 1011 1100 0000 0000 0000 1100 0000,TDNM   -- v7E-M
smlaldx_4,1111 1011 1100 0000 0000 0000 1101 0000,TDNM  -- v7E-M

smlawb_4,1111 1011 0011 0000 0000 0000 0000 0000,DNMT   -- v7E-M
smlawt_4,1111 1011 0011 0000 0000 0000 0001 0000,DNMT   -- v7E-M

smlsd_4,1111 1011 0100 0000 0000 0000 0000 0000,DNMT    -- v7E-M
smlsdx_4,1111 1011 0100 0000 0000 0000 0001 0000,DNMT   -- v7E-M
smlsld_4,1111 1011 1101 0000 0000 0000 1100 0000,TDNM   -- v7E-M
smlsldx_4,1111 1011 1101 0000 0000 0000 1101 0000,TDNM  -- v7E-M

smmla_4,1111 1011 0101 0000 0000 0000 0000 0000,DNMT    -- v7E-M
smmlar_4,1111 1011 0101 0000 0000 0000 0001 0000,DNMT   -- v7E-M
smmls_4,1111 1011 0110 0000 0000 0000 0000 0000,DNMT    -- v7E-M
smmlsr_4,1111 1011 0110 0000 0000 0000 0001 0000,DNMT   -- v7E-M

smmul_3,1111 1011 0101 0000 1111 0000 0000 0000,DNM     -- v7E-M
smmulr_3,1111 1011 0101 0000 1111 0000 0001 0000,DNM    -- v7E-M

smuad_3,1111 1011 0010 0000 1111 0000 0000 0000,DNM     -- v7E-M
smuadx_3,1111 1011 0010 0000 1111 0000 0001 0000,DNM    -- v7E-M

smulbb_3,1111 1011 0001 0000 1111 0000 0000 0000,DNM    -- v7E-M
smulbt_3,1111 1011 0001 0000 1111 0000 0001 0000,DNM    -- v7E-M
smultb_3,1111 1011 0001 0000 1111 0000 0010 0000,DNM    -- v7E-M
smultt_3,1111 1011 0001 0000 1111 0000 0011 0000,DNM    -- v7E-M

smull_4,1111 1011 1000 0000 0000 0000 0000 0000,TDNM

smulwb_3,1111 1011 0011 0000 1111 0000 0000 0000,DNM    -- v7E-M
smulwt_3,1111 1011 0011 0000 1111 0000 0001 0000,DNM    -- v7E-M

smusd_3,1111 1011 0100 0000 1111 0000 0000 0000,DNM     -- v7E-M
smusdx_3,1111 1011 0100 0000 1111 0000 0001 0000,DNM    -- v7E-M

ssat_3,1111 0011 0000 0000 0000 0000 0000 0000,DzN      -- bit 21 is "sh", unhandled
ssat_4,1111 0011 0000 0000 0000 0000 0000 0000,DzNx     -- bit 21 is "sh", unhandled
ssat16_3,1111 0011 0010 0000 0000 0000 0000 0000,DzN    -- imm is 4 bits not 5 :(

ssax_3,1111 1010 1110 0000 1111 0000 0000 0000,DNM      -- v7E-M

ssub16_3,1111 1010 1101 0000 1111 0000 0000 0000,DNM    -- v7E-M
ssub8_3,1111 1010 1100 0000 1111 0000 0000 0000,DNM     -- v7E-M

# stc
# stc2

stm_2|stmia_2|stmea_2,1110 1000 1000 0000 0000 0000 0000 0000,oR
stmdb_2|stmfd_2,1110 1001 0000 0000 0000 0000 0000 0000,oR

str_3,1111 1000 0100 0000 0000 0000 0000 0000,TL
str_4,1111 1000 0100 0000 0000 0000 0000 0000,TL
strb_3,1111 1000 0000 0000 0000 0000 0000 0000,TL
strb_4,1111 1000 0000 0000 0000 0000 0000 0000,TL

strbt_3,1111 1000 0000 0000 0000 1110 0000 0000,TL

strd_4,1110 1000 0100 0000 0000 0000 0000 0000,TDL

# strex
# strexb

strh_2,1111 1000 0010 0000 0000 0000 0000 0000,TL
strh_3,1111 1000 0010 0000 0000 0000 0000 0000,TL
strht_2,1111 1000 0010 0000 0000 1110 0000 0000,TL
strht_3,1111 1000 0010 0000 0000 1110 0000 0000,TL

strt_3,1111 1000 0100 0000 0000 1110 0000 0000,TL

sub_3,1111 0001 1010 0000 0000 0000 0000 0000,DNIs
sub_3,1110 1011 1010 0000 0000 0000 0000 0000,DNMs
sub_4,1110 1011 1010 0000 0000 0000 0000 0000,DNMps
subw_3,1111 0010 1010 0000 0000 0000 0000 0000,DNI

# svc

sxtab_3,1111 1010 0100 0000 1111 0000 1000 0000,DNM     -- v7E-M
sxtab_4,1111 1010 0100 0000 1111 0000 1000 0000,DNMv    -- v7E-M
sxtab16_3,1111 1010 0010 0000 1111 0000 1000 0000,DNM   -- v7E-M
sxtab16_4,1111 1010 0010 0000 1111 0000 1000 0000,DNMv  -- v7E-M
sxtah_3,1111 1010 0000 0000 1111 0000 1000 0000,DNM     -- v7E-M
sxtah_4,1111 1010 0000 0000 1111 0000 1000 0000,DNMv    -- v7E-M

sxtb_2,1111 1010 0100 1111 1111 0000 1000 0000,DM
sxtb_3,1111 1010 0100 1111 1111 0000 1000 0000,DMv
sxtb16_2,1111 1010 0010 1111 1111 0000 1000 0000,DM     -- v7E-M
sxtb16_3,1111 1010 0010 1111 1111 0000 1000 0000,DMv    -- v7E-M

sxth_2,1111 1010 0000 1111 1111 0000 1000 0000,DM
sxth_3,1111 1010 0000 1111 1111 0000 1000 0000,DMv

tbb_2,1110 1000 1101 0000 1111 0000 0000 0000,NM
tbh_2,1110 1000 1101 0000 1111 0000 0001 0000,NM

teq_2,1111 0000 1001 0000 0000 1111 0000 0000,NI   -- condition flags only
teq_2,1110 1010 1001 0000 0000 1111 0000 0000,NM   -- condition flags only
teq_3,1110 1010 1001 0000 0000 1111 0000 0000,NMI  -- condition flags only
tst_2,1111 0000 0001 0000 0000 1111 0000 0000,NI   -- condition flags only
tst_2,1110 1010 0001 0000 0000 1111 0000 0000,NM   -- condition flags only
tst_3,1110 1010 0001 0000 0000 1111 0000 0000,NMI  -- condition flags only

uadd16_3,1111 1010 1001 0000 1111 0000 0100 0000,DNM  -- v7E-M
uadd8_3,1111 1010 1000 0000 1111 0000 0100 0000,DNM   -- v7E-M
uasx_3,1111 1010 1010 0000 1111 0000 0100 0000,DNM    -- v7E-M
ubfx_4,1111 0011 1100 0000 0000 0000 0000 0000,DNxz
udiv_3,1111 1011 1011 0000 1111 0000 1111 0000,DNM

uhadd16_3,1111 1010 1001 0000 1111 0000 0110 0000,DNM -- v7E-M
uhadd8_3,1111 1010 1000 0000 1111 0000 0110 0000,DNM  -- v7E-M
uhasx_3,1111 1010 1010 0000 1111 0000 0110 0000,DNM   -- v7E-M
uhsax_3,1111 1010 1110 0000 1111 0000 0110 0000,DNM   -- v7E-M
uhsub16_3,1111 1010 1101 0000 1111 0000 0110 0000,DNM -- v7E-M
uhsub8_3,1111 1010 1100 0000 1111 0000 0110 0000,DNM  -- v7E-M

umaal_4,1111 1011 1110 0000 0000 0000 0110 0000,TDNM  -- v7E-M
umlal_4,1111 1011 1110 0000 0000 0000 0000 0000,TDNM
umull_4,1111 1011 1010 0000 0000 0000 0000 0000,TDNM

uqadd16_3,1111 1010 1001 0000 1111 0000 0101 0000,DNM -- v7E-M
uqadd8_3,1111 1010 1000 0000 1111 0000 0101 0000,DNM  -- v7E-M
uqasx_3,1111 1010 1010 0000 1111 0000 0101 0000,DNM   -- v7E-M
uqsax_3,1111 1010 1110 0000 1111 0000 0101 0000,DNM   -- v7E-M
uqsub16_3,1111 1010 1101 0000 1111 0000 0101 0000,DNM -- v7E-M
uqsub8_3,1111 1010 1100 0000 1111 0000 0101 0000,DNM  -- v7E-M

usad8_3,1111 1011 0111 0000 1111 0000 0000 0000,DNM   -- v7E-M
usada8_4,1111 1011 0111 0000 0000 0000 0000 0000,DNMT -- v7E-M
usat_3,1111 0011 1000 0000 0000 0000 0000 0000,DzN    -- bit 21 is "sh", unhandled
usat_4,1111 0011 1000 0000 0000 0000 0000 0000,DzNx   -- bit 21 is "sh", unhandled
usat16_3,1111 0011 1010 0000 0000 0000 0000 0000,DzN  -- v7E-M, imm is actually 4 bits :(
usax_3,1111 1010 1110 0000 1111 0000 0100 0000,DNM    -- v7E-M
usub16_3,1111 1010 1101 0000 1111 0000 0100 0000,DNM  -- v7E-M
usub8_3,1111 1010 1100 0000 1111 0000 0100 0000,DNM   -- v7E-M

uxtab_3,1111 1010 0101 0000 1111 0000 1000 0000,DNM    -- v7E-M
uxtab_4,1111 1010 0101 0000 1111 0000 1000 0000,DNMv   -- v7E-M
uxtab16_3,1111 1010 0011 0000 1111 0000 1000 0000,DNM  -- v7E-M
uxtab16_4,1111 1010 0011 0000 1111 0000 1000 0000,DNMv -- v7E-M
uxtah_3,1111 1010 0001 0000 1111 0000 1000 0000,DNM    -- v7E-M
uxtah_4,1111 1010 0001 0000 1111 0000 1000 0000,DNMv   -- v7E-M

uxtb_2,1111 1010 0101 1111 1111 0000 1000 0000,DM
uxtb_3,1111 1010 0101 1111 1111 0000 1000 0000,DMv
uxtb16_2,1111 1010 0011 1111 1111 0000 1000 0000,DM    -- v7E-M
uxtb16_3,1111 1010 0011 1111 1111 0000 1000 0000,DMv   -- v7E-M

uxth_2,1111 1010 0001 1111 1111 0000 1000 0000,DM
uxth_3,1111 1010 0001 1111 1111 0000 1000 0000,DMv
